0;HDS;INEA E PCT TRANSPORTES EIRELI;CTRCS ATRASADOS DE ENTREGA - EXCEL;08/04/2026;14:23
1;FILIAL;CTRC;AUTORIZACAO;TIPO DOCUMENTO;NF;CNPJ REMETENTE;REMETENTE;CNPJ PAGADOR;PAGADOR;CNPJ DESTINATARIO;DESTINATARIO;UF DESTINO;CIDADE DESTINO;ENTREGA AGENDADA;PREVISAO ENTREGA;ATRASO;UNIDADE ORIGEM;UNIDADE DESTINO;UNIDADE ATUAL;LOCALIZACAO ATUAL;COD ULTIMA OCORRENCIA;INSTRUCAO/COMPLEMENTO ULTIMA OCORRENCIA;DATA ULTIMA OCORRENCIA;RESPONSABILIDADE CLIENTE;VAL MERC;FRETE;QTD VOLUMES;PESO;M3;
2;RJO;JOI118269-2;06/02/2026;SUBCONTRATO EXPEDICAO;   686346;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033000701;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;    11.274,86;       632,24;29;       249;         0;
2;RJO;JOI118270-6;06/02/2026;SUBCONTRATO EXPEDICAO;   686326;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033000884;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;    15.711,79;       784,73;27;       343;         0;
2;RJO;JOI118271-4;06/02/2026;SUBCONTRATO EXPEDICAO;   686322;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033001775;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;    13.637,20;       654,82;23;       253;         0;
2;RJO;JOI118272-2;06/02/2026;SUBCONTRATO EXPEDICAO;  1445138;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42310775000103;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;       192,00;       252,31;1;         1;         0;
2;RJO;JOI118273-1;06/02/2026;SUBCONTRATO EXPEDICAO;  1445025;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42310775000103;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;    59.087,28;       944,77;34;       341;         0;
2;RJO;JOI118274-9;06/02/2026;SUBCONTRATO EXPEDICAO;  1445099;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42310775000103;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;       213,56;       252,38;1;         2;         0;
2;RJO;JOI118275-7;06/02/2026;SUBCONTRATO EXPEDICAO;  1444985;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42310775000103;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;    39.391,52;       697,24;23;       227;         0;
2;RJO;JOI118276-5;06/02/2026;SUBCONTRATO EXPEDICAO;  1445474;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42644220000106;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;    17.915,76;       378,51;2;        33;         0;
2;RJO;JOI118277-3;06/02/2026;SUBCONTRATO EXPEDICAO;  1445128;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42644220000106;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;     7.480,88;       328,93;6;        35;         0;
2;RJO;JOI118278-1;06/02/2026;SUBCONTRATO EXPEDICAO;  1445058;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42644220000106;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;       218,10;       252,40;1;         0;         0;
2;RJO;JOI118279-0;06/02/2026;SUBCONTRATO EXPEDICAO;  1445082;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42644220000106;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;        89,70;       251,99;1;         1;         0;
2;RJO;JOI118280-3;06/02/2026;SUBCONTRATO EXPEDICAO;  1445109;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42644220000106;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;     5.057,10;       286,15;1;        11;         0;
2;RJO;JOI118281-1;06/02/2026;SUBCONTRATO EXPEDICAO;   531687;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;13911344000102;A B M COMER ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;     1.616,18;       106,76;3;        16;         0;
2;RJO;JOI118282-0;06/02/2026;SUBCONTRATO EXPEDICAO;   531992;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;14032574000156;CAMARC PARA ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;     2.807,92;       352,00;13;       222;         0;
2;RJO;JOI118283-8;06/02/2026;SUBCONTRATO EXPEDICAO;   531997;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;18382828000117;J M MARTINS ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;     3.769,43;       322,02;36;       159;         0;
2;RJO;JOI118284-6;06/02/2026;SUBCONTRATO EXPEDICAO;  1445235;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;95422218001031;METALURGICA ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;     4.655,72;       380,47;7;        96;         0;
2;RJO;JOI118285-4;06/02/2026;SUBCONTRATO EXPEDICAO;  1444865;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;22060255000506;PH INTRALOG ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;     1.027,83;       109,11;4;        17;         0;
2;RJO;JOI118286-2;06/02/2026;SUBCONTRATO EXPEDICAO;  1444945;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;00074569000100;RIO DE JANE ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;     1.022,12;        90,56;3;        10;         0;
2;RJO;JOI118287-1;06/02/2026;SUBCONTRATO EXPEDICAO;  1445102;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;44326884000144;NEW INTER C ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;     1.521,48;        95,34;2;         8;         0;
2;RJO;JOI118288-9;06/02/2026;SUBCONTRATO EXPEDICAO;  1445106;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;11676271000188;DELTA PRODU ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;       367,11;        91,68;1;         1;         0;
2;RJO;JOI118289-7;06/02/2026;SUBCONTRATO EXPEDICAO;  1445093;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;34692778000120;MRV MRL RJ  ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;       327,80;       252,75;1;         3;         0;
2;RJO;JOI118290-1;06/02/2026;SUBCONTRATO EXPEDICAO;  1445132;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;34470702000150;ALPHA1 SERV ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;     2.315,04;        94,65;1;         6;         0;
2;RJO;JOI118291-9;06/02/2026;SUBCONTRATO EXPEDICAO;  1444952;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;00001180001440;CENTRAIS EL ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;       264,00;       110,94;1;        21;         0;
2;RJO;JOI118292-7;06/02/2026;SUBCONTRATO EXPEDICAO;  1445285;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;16670085116960;LOCALIZA RE ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;     1.655,77;       106,88;2;        12;         0;
2;RJO;JOI118293-5;06/02/2026;SUBCONTRATO EXPEDICAO;  1445354;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;16670085081309;LOCALIZA RE ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;       703,66;        89,55;1;         7;         0;
2;RJO;JOI118294-3;06/02/2026;SUBCONTRATO EXPEDICAO;  1445100;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;46902754000138;COTE - CENT ..;RJ;RIO DE JANEIRO;          ;11/02/26; 56;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 11/02/26, 06:42h.;11/02/2026;NAO;    11.364,00;       151,71;10;        15;         0;
2;RJO;JOI118380-0;09/02/2026;SUBCONTRATO EXPEDICAO;   256245;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;10923146000162;VEPPEL COME ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     5.211,18;       208,47;12;        87;         0;
2;RJO;JOI118381-8;09/02/2026;SUBCONTRATO EXPEDICAO;  1445626;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;34692778000120;MRV MRL RJ  ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;       644,34;       276,54;12;        25;         0;
2;RJO;JOI118382-6;09/02/2026;SUBCONTRATO EXPEDICAO;  1446002;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;59320820000294;GREIF EMBAL ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     1.049,90;        90,64;2;         4;         0;
2;RJO;JOI118383-4;09/02/2026;SUBCONTRATO EXPEDICAO;  1445704;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;16701716004658;STELLANTIS  ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;       974,11;        93,62;1;         1;         0;
2;RJO;JOI118384-2;09/02/2026;SUBCONTRATO EXPEDICAO;  1446003;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;10284459000118;JHV IMPLEME ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;       357,88;        91,67;1;         1;         0;
2;RJO;JOI118385-1;09/02/2026;SUBCONTRATO EXPEDICAO;  1445841;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;04624947000124;VIANA OFF S ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;       409,55;        91,83;1;         2;         0;
2;RJO;JOI118386-9;09/02/2026;SUBCONTRATO EXPEDICAO;  1446187;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;03810068000124;COMPOSITE T ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     2.065,00;        93,86;1;        10;         0;
2;RJO;JOI118387-7;09/02/2026;SUBCONTRATO EXPEDICAO;   532394;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;42015961000110;ELOS COSSIL ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     8.885,82;       171,23;6;        43;         0;
2;RJO;JOI118388-5;09/02/2026;SUBCONTRATO EXPEDICAO;   256318;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;20050544000175;A. DA SILVA ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     8.597,65;       304,18;25;       137;         0;
2;RJO;JOI118389-3;09/02/2026;SUBCONTRATO EXPEDICAO;   134849;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;30747166000137;MORSING CAB ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     4.049,78;       323,35;1;       183;         0;
2;RJO;JOI118390-7;09/02/2026;SUBCONTRATO EXPEDICAO;   256210;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;50151112000111;BADU FERRAM ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     2.866,70;       165,42;5;        56;         0;
2;RJO;JOI118391-5;09/02/2026;SUBCONTRATO EXPEDICAO;   256309;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;36108793000104;CASA DAS CO ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;    13.679,41;     1.405,03;8;       959;         0;
2;RJO;JOI118392-3;09/02/2026;SUBCONTRATO EXPEDICAO;   532188;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;44148670000125;AGROPET RAC ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     1.278,76;       167,76;2;        67;         0;
2;RJO;JOI118454-7;09/02/2026;SUBCONTRATO EXPEDICAO;   532463;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;13911344000102;A B M COMER ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     8.229,77;       642,83;31;       416;         0;
2;RJO;JOI118455-5;09/02/2026;SUBCONTRATO EXPEDICAO;  1446392;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;27895762000150;CASALITE IN ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     1.950,35;       139,09;4;        39;         0;
2;RJO;JOI118456-3;09/02/2026;SUBCONTRATO EXPEDICAO;  1446613;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;19791896015639;SUPERGASBRA ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;    13.929,04;       149,60;1;         7;         0;
2;RJO;JOI118457-1;09/02/2026;SUBCONTRATO EXPEDICAO;  1446389;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;08769549000238;ENGEMAN MAN ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;       242,60;        91,30;1;         3;         0;
2;RJO;JOI118458-0;09/02/2026;SUBCONTRATO EXPEDICAO;  1446690;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;80464753001673;EQS ENGENHA ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     1.041,39;       104,94;2;        15;         0;
2;RJO;JOI118459-8;09/02/2026;SUBCONTRATO EXPEDICAO;  1446670;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;28851889000210;AGRISA AGRO ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     1.425,69;        95,04;1;         5;         0;
2;RJO;JOI118460-1;09/02/2026;SUBCONTRATO EXPEDICAO;  1446602;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;32681371002035;VIX LOGISTI ..;RJ;RIO DE JANEIRO;          ;12/02/26; 55;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     1.650,00;       160,93;5;        60;         0;
2;RJO;JOI118511-0;10/02/2026;SUBCONTRATO EXPEDICAO;   135279;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;11005768000174;MOVITECK CA ..;RJ;RIO DE JANEIRO;          ;13/02/26; 54;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;    10.064,07;     1.063,27;8;       719;         0;
2;RJO;JOI118512-8;10/02/2026;SUBCONTRATO EXPEDICAO;   256482;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;36108793000104;CASA DAS CO ..;RJ;RIO DE JANEIRO;          ;13/02/26; 54;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     6.974,72;       753,99;1;       502;         0;
2;RJO;JOI118513-6;10/02/2026;SUBCONTRATO EXPEDICAO;   532957;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;35995316000145;35.995.316  ..;RJ;RIO DE JANEIRO;          ;13/02/26; 54;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/02/26, 06:33h.;12/02/2026;NAO;     1.511,85;        92,12;1;         3;         0;
2;RJO;JOI118604-3;12/02/2026;SUBCONTRATO EXPEDICAO;   533513;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;19738887000148;NAUTIQUE GE ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     2.100,64;       108,30;3;        17;         0;
2;RJO;JOI118605-1;12/02/2026;SUBCONTRATO EXPEDICAO;   533509;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;43355673000177;RETAILER SU ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     3.929,87;       202,38;7;        70;         0;
2;RJO;JOI118606-0;12/02/2026;SUBCONTRATO EXPEDICAO;   135311;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;30747166000137;MORSING CAB ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     6.420,38;       580,85;2;       380;         0;
2;RJO;JOI118607-8;12/02/2026;SUBCONTRATO EXPEDICAO;   533245;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;11439090000138;VILA 748 BA ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     2.892,77;       197,45;13;        83;         0;
2;RJO;JOI118608-6;12/02/2026;SUBCONTRATO EXPEDICAO;   533228;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;13911344000102;A B M COMER ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;    11.499,60;       238,34;7;        77;         0;
2;RJO;JOI118609-4;12/02/2026;SUBCONTRATO EXPEDICAO;  1446952;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;09312868000100;I DON FRANC ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     4.160,77;       130,76;5;        29;         0;
2;RJO;JOI118610-8;12/02/2026;SUBCONTRATO EXPEDICAO;  1446953;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;00074569003974;RIO DE JANE ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     1.280,80;        91,38;1;         4;         0;
2;RJO;JOI118611-6;12/02/2026;SUBCONTRATO EXPEDICAO;  1447051;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;30309571000173;ARC RIO PAR ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     4.411,12;       104,37;1;         4;         0;
2;RJO;JOI118612-4;12/02/2026;SUBCONTRATO EXPEDICAO;  1447563;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;06982741000282;MONTE SERRA ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;       942,23;       108,85;1;        19;         0;
2;RJO;JOI118613-2;12/02/2026;SUBCONTRATO EXPEDICAO;  1447562;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;06982752000262;SANTA FE EN ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     2.017,44;        96,91;1;         3;         0;
2;RJO;JOI118614-1;12/02/2026;SUBCONTRATO EXPEDICAO;  1447753;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;14294395000359;INDUSTRIA B ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;       930,21;        90,27;3;        10;         0;
2;RJO;JOI118615-9;12/02/2026;SUBCONTRATO EXPEDICAO;  1447212;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;31673254000102;LABORATORIO ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     4.178,65;       103,27;1;         7;         0;
2;RJO;JOI118616-7;12/02/2026;SUBCONTRATO EXPEDICAO;  1447874;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;09470092000148;GUAPI PAPEI ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     6.411,20;       190,26;20;        54;         0;
2;RJO;JOI118617-5;12/02/2026;SUBCONTRATO EXPEDICAO;  1448470;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;59320820000294;GREIF EMBAL ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;       383,90;        88,54;1;         1;         0;
2;RJO;JOI118668-0;12/02/2026;SUBCONTRATO EXPEDICAO;   534001;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;20850309000188;BRASCOMMERC ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     3.192,36;       121,37;4;        28;         0;
2;RJO;JOI118669-8;12/02/2026;SUBCONTRATO EXPEDICAO;   533681;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;14970325000101;LMF2012 COM ..;RJ;RIO DE JANEIRO;          ;20/02/26; 47;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 13/02/26, 13:33h.;13/02/2026;NAO;     3.948,70;       147,77;4;        30;         0;
