0;INEA E PCT TRANSPORTES EIRELI;CTRCS DISPONIVEIS PARA FATURAR 30/90 DIAS;08/04/2026;06:05
1;CTRC;Emissao;Tipo documento;CPNJ Pagador;Nome Pagador;ABC;Cidade Pagador;UF Pagador;Vendedor;UnidResp;Tipo Cobranca;Transportar;ValorFrete;Tipo Frete;Cod ult ocorrencia;Descricao ult ocorrencia;Data ult ocorrencia;Localizacao atual;Comprovante Escaneado
2;JOI121590-6;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;307,45;CIF;83;CHEGADA NA UNIDADE;04/04/26;MTD DQX-Subcontrato emitido com 9 volumes e 93 Kg. Destino: RJ/CAMPOS DOS GOYTACAZES. Previsao de entrega: 09/04/26;NAO
2;JOI121591-4;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;296,94;CIF;83;CHEGADA NA UNIDADE;04/04/26;MTD DQX-Subcontrato emitido com 15 volumes e 72 Kg. Destino: RJ/CAMPOS DOS GOYTACAZES. Previsao de entrega: 09/04/26;NAO
2;JOI121592-2;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;322,81;CIF;85;SAIDA PARA ENTREGA;08/04/26;HDL RJO-EM ENTREGA NA CIDADE DE RIO DE JANEIRO. VEICULO: KWL8E73. ROMANEIO 046791-0. EMISSAO: 08/04/26;NAO
2;JOI121593-1;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;325,42;CIF;85;SAIDA PARA ENTREGA;07/04/26;HDS RJO - EM ENTREGA;NAO
2;JOI121594-9;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;268,95;CIF;85;SAIDA PARA ENTREGA;08/04/26;HDL RJO-EM ENTREGA NA CIDADE DE RIO DE JANEIRO. VEICULO: KWL9C71. ROMANEIO 046792-8. EMISSAO: 08/04/26;NAO
2;JOI121595-7;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;302,31;CIF;85;SAIDA PARA ENTREGA;08/04/26;HDL RJO-EM ENTREGA NA CIDADE DE RIO DE JANEIRO. VEICULO: KWL9C71. ROMANEIO 046792-8. EMISSAO: 08/04/26;NAO
2;JOI121597-3;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;331,24;CIF;85;SAIDA PARA ENTREGA;08/04/26;HDL RJO-EM ENTREGA NA CIDADE DE SAO GONCALO. VEICULO: KWL9C56. ROMANEIO 046796-1. EMISSAO: 08/04/26;NAO
2;JOI121598-1;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;428,69;CIF;35;AGUARDANDO AGENDAMENTO DO CLIENTE;07/04/26;MTD DQX-Subcontrato emitido com 5 volumes e 59 Kg. Destino: RJ/COMENDADOR LEVY GASPARIAN. Previsao de entrega: 15/04/26;NAO
2;JOI121599-0;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;209,51;CIF;85;SAIDA PARA ENTREGA;08/04/26;HDL RJO-EM ENTREGA NA CIDADE DE RIO DE JANEIRO. VEICULO: KWL8E73. ROMANEIO 046791-0. EMISSAO: 08/04/26;NAO
2;JOI121600-7;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;246,32;CIF;85;SAIDA PARA ENTREGA;08/04/26;HDL RJO-EM ENTREGA NA CIDADE DE RIO DE JANEIRO. VEICULO: KWL9C71. ROMANEIO 046792-8. EMISSAO: 08/04/26;NAO
2;JOI121601-5;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;247,14;CIF;85;SAIDA PARA ENTREGA;07/04/26;HDS RJO - EM ENTREGA;NAO
2;JOI121602-3;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;205,44;CIF;85;SAIDA PARA ENTREGA;08/04/26;HDL RJO-EM ENTREGA NA CIDADE DE NOVA IGUACU. VEICULO: KWL8E73. ROMANEIO 046791-0. EMISSAO: 08/04/26;NAO
2;JOI121603-1;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;250,66;CIF;85;SAIDA PARA ENTREGA;08/04/26;HDL RJO-EM ENTREGA NA CIDADE DE RIO DE JANEIRO. VEICULO: KWL9C71. ROMANEIO 046792-8. EMISSAO: 08/04/26;NAO
2;JOI121604-0;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;212,60;CIF;83;CHEGADA NA UNIDADE;04/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 26 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 07/04/26;NAO
2;JOI121605-8;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;210,75;CIF;85;SAIDA PARA ENTREGA;08/04/26;HDL RJO-EM ENTREGA NA CIDADE DE QUEIMADOS. VEICULO: KWL8E73. ROMANEIO 046791-0. EMISSAO: 08/04/26;NAO
2;JOI121606-6;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;354,59;CIF;35;AGUARDANDO AGENDAMENTO DO CLIENTE;06/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 11 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 07/04/26;NAO
2;JOI121607-4;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;209,94;CIF;83;CHEGADA NA UNIDADE;04/04/26;MTD DQX-Subcontrato emitido com 1 volume e 7 Kg. Destino: RJ/MACAE. Previsao de entrega: 14/04/26;NAO
2;JOI121608-2;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;224,40;CIF;83;CHEGADA NA UNIDADE;04/04/26;MTD DQX-Subcontrato emitido com 1 volume e 12 Kg. Destino: RJ/CAMPOS DOS GOYTACAZES. Previsao de entrega: 09/04/26;NAO
2;JOI121609-1;01/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;3639,53;CIF;83;CHEGADA NA UNIDADE;04/04/26;HDL RJO-Subcontrato autorizado com 174 volumes e 1757 Kg. Destino: RJ/SAO JOAO DE MERITI. Previsao de entrega: 07/04/26;NAO
2;JOI121627-9;02/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;2463,59;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 24 volumes e 1279 Kg. Destino: ES/SERRA. Previsao de entrega: 10/04/26;NAO
2;JOI121628-7;02/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;12824,22;CIF;82;SAIDA DA UNIDADE;06/04/26;HDS ESO - EM TRANSITO COM DESTINO A UNIDADE HDLOG ES;NAO
2;JOI121629-5;02/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;4475,94;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 60 volumes e 2396 Kg. Destino: RJ/CABO FRIO. Previsao de entrega: 13/04/26;NAO
2;JOI121630-9;02/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;228,06;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121631-7;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;261,68;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 4 volumes e 42 Kg. Destino: RJ/VOLTA REDONDA. Previsao de entrega: 13/04/26;NAO
2;JOI121632-5;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;244,98;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 6 volumes e 46 Kg. Destino: RJ/DUQUE DE CAXIAS. Previsao de entrega: 08/04/26;NAO
2;JOI121633-3;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;972,52;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 59 volumes e 421 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121634-1;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;351,15;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 1 volume e 10 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121635-0;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;225,05;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 1 volume e 18 Kg. Destino: RJ/ANGRA DOS REIS. Previsao de entrega: 14/04/26;NAO
2;JOI121636-8;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;224,82;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121637-6;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;227,30;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121638-4;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;267,53;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 16 volumes e 55 Kg. Destino: RJ/NOVA IGUACU. Previsao de entrega: 08/04/26;NAO
2;JOI121639-2;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;229,18;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121640-6;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;212,99;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 3 volumes e 26 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121641-4;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;209,40;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 3 volumes e 23 Kg. Destino: RJ/DUQUE DE CAXIAS. Previsao de entrega: 08/04/26;NAO
2;JOI121642-2;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;359,00;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121643-1;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;208,24;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 21 Kg. Destino: RJ/SAO GONCALO. Previsao de entrega: 08/04/26;NAO
2;JOI121644-9;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;235,92;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 3 volumes e 27 Kg. Destino: RJ/VOLTA REDONDA. Previsao de entrega: 13/04/26;NAO
2;JOI121645-7;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;226,33;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121646-5;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;185,86;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 1 volume e 3 Kg. Destino: RJ/SAO GONCALO. Previsao de entrega: 08/04/26;NAO
2;JOI121647-3;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;187,52;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 1 volume e 5 Kg. Destino: RJ/NOVA IGUACU. Previsao de entrega: 08/04/26;NAO
2;JOI121648-1;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;189,55;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 1 volume e 9 Kg. Destino: RJ/DUQUE DE CAXIAS. Previsao de entrega: 08/04/26;NAO
2;JOI121649-0;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;213,40;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121650-3;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;259,19;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 34 Kg. Destino: RJ/DUQUE DE CAXIAS. Previsao de entrega: 08/04/26;NAO
2;JOI121651-1;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;215,25;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 29 Kg. Destino: RJ/SAO JOAO DE MERITI. Previsao de entrega: 08/04/26;NAO
2;JOI121652-0;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;204,92;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 3 volumes e 16 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121653-8;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;280,73;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121654-6;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;267,91;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 7 volumes e 62 Kg. Destino: RJ/MESQUITA. Previsao de entrega: 08/04/26;NAO
2;JOI121655-4;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;278,70;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 11 volumes e 67 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121656-2;02/04/26;Normal;58514928002037�;MEXICHEM BRASIL INDUSTRIA DE T;"A1";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;285,66;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 4 volumes e 52 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121667-8;02/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;163,69;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 62 Kg. Destino: RJ/NITEROI. Previsao de entrega: 08/04/26;NAO
2;JOI121668-6;02/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;579,19;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121669-4;02/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;126,82;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121670-8;02/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;667,22;CIF;82;SAIDA DA UNIDADE;06/04/26;HDS ESO - EM TRANSITO COM DESTINO A UNIDADE HDLOG ES;NAO
2;JOI121708-9;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;263,92;CIF;35;AGUARDANDO AGENDAMENTO DO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 17 Kg. Destino: RJ/MESQUITA. Previsao de entrega: 08/04/26;NAO
2;JOI121709-7;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;95,31;CIF;35;AGUARDANDO AGENDAMENTO DO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 1 volume e 3 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121710-1;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;254,06;CIF;85;SAIDA PARA ENTREGA;08/04/26;HDL RJO-EM ENTREGA NA CIDADE DE RIO DE JANEIRO. VEICULO: LRH9E70. ROMANEIO 046794-4. EMISSAO: 08/04/26;NAO
2;JOI121711-9;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;309,77;CIF;35;AGUARDANDO AGENDAMENTO DO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 28 Kg. Destino: RJ/DUQUE DE CAXIAS. Previsao de entrega: 08/04/26;NAO
2;JOI121712-7;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;266,01;CIF;35;AGUARDANDO AGENDAMENTO DO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 1 volume e 14 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121713-5;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;623,01;CIF;15;ENTREGA AGENDADA PELO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 10 Kg. Destino: RJ/SAO GONCALO. Previsao de entrega: 08/04/26;NAO
2;JOI121714-3;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;626,36;CIF;15;ENTREGA AGENDADA PELO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 15 Kg. Destino: RJ/DUQUE DE CAXIAS. Previsao de entrega: 08/04/26;NAO
2;JOI121715-1;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;609,60;CIF;15;ENTREGA AGENDADA PELO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 9 Kg. Destino: RJ/MESQUITA. Previsao de entrega: 08/04/26;NAO
2;JOI121716-0;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;611,10;CIF;35;AGUARDANDO AGENDAMENTO DO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 16 volumes e 182 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121717-8;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;243,03;CIF;35;AGUARDANDO AGENDAMENTO DO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 1 volume e 2 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121718-6;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;184,97;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDS HDL - NO ARMAZEM DA UNIDADE HDL;NAO
2;JOI121719-4;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;95,50;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 2 volumes e 3 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121720-8;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;794,82;CIF;15;ENTREGA AGENDADA PELO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 17 volumes e 88 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121721-6;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;681,43;CIF;15;ENTREGA AGENDADA PELO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 6 volumes e 46 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121722-4;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;150,53;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 3 volumes e 16 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121723-2;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;523,42;CIF;35;AGUARDANDO AGENDAMENTO DO CLIENTE;07/04/26;HDL RJO-Subcontrato autorizado com 11 volumes e 115 Kg. Destino: RJ/SAO GONCALO. Previsao de entrega: 08/04/26;NAO
2;JOI121724-1;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;263,88;CIF;85;SAIDA PARA ENTREGA;08/04/26;HDL RJO-EM ENTREGA NA CIDADE DE RIO DE JANEIRO. VEICULO: LRH9E70. ROMANEIO 046794-4. EMISSAO: 08/04/26;NAO
2;JOI121725-9;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;419,22;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 18 volumes e 93 Kg. Destino: RJ/CABO FRIO. Previsao de entrega: 13/04/26;NAO
2;JOI121726-7;06/04/26;Normal;75339051000141�;DOCOL INDUSTRIA E COMERCIO LTD;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;175,45;CIF;16;MERCAD RETIDA ATEH SEGUNDA ORDEM;07/04/26;HDL RJO-Subcontrato autorizado com 9 volumes e 31 Kg. Destino: RJ/RIO DE JANEIRO. Previsao de entrega: 08/04/26;NAO
2;JOI121727-5;06/04/26;Normal;75339051001385�;DOCOL INDUSTRIA E COMERCIO LTDA;"A2";JOINVILLE;SC;alexsand;JOI;CARTEIRA;SIM;298,24;CIF;83;CHEGADA NA UNIDADE;07/04/26;HDL RJO-Subcontrato autorizado com 5 volumes e 180 Kg. Destino: ES/SERRA. Previsao de entrega: 10/04/26;NAO
